trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20001_0310_2,34,44783564,timesfm-ratio,515,0.0025425697562375797,0.0504239006448091,0.03299891897002907,52.71481521124126,62.4879403705592
20001_0310_2,35,48480954,naive,514,0.0023823948860203057,0.048809782687698026,0.034145844341092656,59.034178689367266,66.70696217340299
20001_0310_2,35,48480954,timesfm,514,0.0022958709771032453,0.04791524785601391,0.03238519499484261,50.77516195432502,63.26737613863662
20001_0310_2,35,48480954,timesfm-ratio,514,0.0022601168456595475,0.04754068621359548,0.03197239200572755,49.60009567769347,62.460928563204234
20001_0310_2,36,128264371,naive,517,0.0022155876995577826,0.04707002973822921,0.03079930742449583,69.12016383567916,71.61047483761983
20001_0310_2,36,128264371,timesfm,517,0.0021599739474436794,0.04647551987276398,0.030657937166567468,61.784095185899346,71.28177941734181
20001_0310_2,36,128264371,timesfm-ratio,517,0.0038989795270027235,0.06244180912659981,0.03215285875357665,63.69828818885913,74.75757331151208
20001_0310_2,37,44783263,naive,520,0.003306956133857071,0.05750613996659027,0.04225497568438116,66.41733317683658,61.27812057114333
20001_0310_2,37,44783263,timesfm,520,0.0034602418949219345,0.058823820811997024,0.041902571195700705,58.106286487416824,60.767063958344124
20001_0310_2,37,44783263,timesfm-ratio,520,0.0034228556862849024,0.058505176576820125,0.04186037822189694,58.29405103844738,60.70587575283398
20001_0310_2,38,44784244,naive,520,0.0006764245751840791,0.026008163625755646,0.017137055087368937,58.11842444829747,149.46892109171296
20001_0310_2,38,44784244,timesfm,520,0.0007069887806397147,0.026589260626044393,0.012296209281073691,82.03134258841271,107.24719768886301
20001_0310_2,38,44784244,timesfm-ratio,520,0.0006779112244386738,0.02603672837433063,0.012190848536147174,73.6287334879432,106.32824418201498
20001_0310_2,39,46021755,naive,520,0.0015382286901078487,0.03922025866956832,0.026009279712497328,111.28061996078264,195.16313816400336
20001_0310_2,39,46021755,timesfm,520,0.0011172326781497413,0.03342503071277185,0.014021628664368808,67.74929896918121,105.21264266282941
20001_0310_2,39,46021755,timesfm-ratio,520,0.001130006807824527,0.03361557388807347,0.014253574781703077,67.02324647920544,106.95307271872832
20001_0310_2,40,43768282,naive,519,0.03259955168651206,0.18055345935902767,0.09780644908231577,73.81816392024284,76.50826042327604
20001_0310_2,40,43768282,timesfm,519,0.029295501510392195,0.17115928695338795,0.09673889184160686,74.34370897319614,75.67317287889365
