episode,occupancy,uptime,sync,efficiency
1,0.7799749942297929,0.979606879267927,0.034490503476593416,0.931186803320464
1,0.7795665302886358,0.9783641860137168,0.034859659584129385,0.9217338300753651
1,0.7786879404770269,0.9759331201018618,0.031099981909549095,0.9398010629747773
1,0.7788897526580018,0.9758074886515061,0.05060007253342601,0.9354720277758648
1,0.7839333238770092,0.9741906557565263,0.05378052407811083,0.93921004004947
2,0.6391652842681593,0.9890618823553392,0.027821841346545362,0.8919033374225865
2,0.6433023640462224,0.9905330914327053,0.023060860446958157,0.8798972574827927
1,0.7827407994363329,0.9630958571582081,0.0707418517491864,0.9498423482144733
1,0.7815977624430525,0.9713257060213693,0.036138493848634996,0.942520549979052
2,0.638924095788858,0.9892918557187169,0.05829646882664433,0.9075992227722038
2,0.6372090285734048,0.9885329940809283,0.04352529583895931,0.9055104476155542
2,0.6369988317113602,0.9889409586201097,0.028534036827973785,0.896065239426299
2,0.6390829473918128,0.9887821498211771,0.05263324099833407,0.9113001385524335
1,0.7803995819111291,0.9723785229528156,0.06491103520272935,0.95089891056677
2,0.6372620582057252,0.9890374461983663,0.03676369130320545,0.9114867875644178
2,0.6442021859073945,0.9890905057466144,0.04130945419492355,0.9210094021105684
2,0.6355956253413823,0.9884450208347138,0.046608523842871154,0.9119715171809831
2,0.6425412142489689,0.9883513578522818,0.04867544797694712,0.9103836457014417
2,0.6432211249919202,0.9880076394744833,0.053109694203308064,0.9121383245525767
2,0.6442924533976496,0.9883293192156957,0.048303916045972485,0.9187641842590741
2,0.6443467065394832,0.9879193715372399,0.036825717208566484,0.9180924448923846
2,0.6424150187606084,0.8714722407216213,0.0553990518789325,0.9659644364877631
2,0.6443820653664092,0.8972723946939901,0.09861876299100455,0.9660164584670883
2,0.6457626965552141,0.9875812151128269,0.0237409070124836,0.9223741752965301
2,0.6444551861816402,0.8852718071789077,0.06196605206307486,0.9663458697639957
2,0.6457080350677596,0.987742994336422,0.0677276936839124,0.9202737341431142
2,0.6451014899063809,0.8944967195361428,0.11124406937045368,0.9675729749284951
2,0.6449313715281331,0.8671984736643845,0.1036608239880216,0.967489904618029
2,0.6442897673233957,0.8777990309089413,0.07487744089283917,0.9676709078712321
2,0.6445519174416532,0.9883854484870298,0.06176949100555488,0.9209786034890639
2,0.6421108904094956,0.9874856872339766,0.04354716247071087,0.9319197843561342
2,0.6452059836975341,0.862249905532859,0.09700716836031917,0.9681310965771445
2,0.644472246407544,0.8612046566742443,0.11930520136010894,0.9678184788303277
2,0.6452509057026317,0.8792715257590489,0.09676396096332714,0.9677673571255397
2,0.6454937567599048,0.8310989915887899,0.11202638717180338,0.9680713550887086
2,0.6448218875185687,0.8573544917364828,0.06918760767621208,0.9683463442334865
2,0.6453520160171163,0.8654394480464613,0.14000448760829082,0.9676742726780301
2,0.6435744131152041,0.8424622585363387,0.10367246828835028,0.9680600375341559
2,0.6454737809267762,0.8294956415100504,0.13405321359407069,0.9689192311032067
2,0.6454026264779303,0.8609317311141073,0.14303422842838157,0.968401990163853
2,0.6421497651892429,0.9865451812253232,0.06952599323133359,0.940890373893397
3,0.5594330728769663,0.9855345985001266,0.02954862876073087,0.9212588948403975
2,0.6461323306936637,0.8319852906211052,0.18055054523107664,0.9681172410247161
2,0.6454710430958466,0.8393424445354046,0.12783467999556572,0.9683069491101527
2,0.6435913876940679,0.8281418674139858,0.20135347001046494,0.9693579800959004
3,0.5556124533674527,0.9865545593541132,0.034650143977061405,0.914368799507025
2,0.6444227798677633,0.8840854086650353,0.15662107018896274,0.969264284886718
2,0.6422614216663474,0.9869085678483163,0.07381414780853195,0.9364242735223105
2,0.6446088786018078,0.8033712889783224,0.12293196209483995,0.9695540140966831
3,0.5606536128510741,0.9847440221363982,0.05823586593544775,0.9324075729421232
3,0.5622042164414132,0.9834310650630116,0.03126174606833995,0.9333522099333376
2,0.6432952979573076,0.9866495975526283,0.05303147626243869,0.9418419314329833
3,0.5605024242724628,0.9842788434040164,0.03294742365862989,0.928753884042585
2,0.6447522117843373,0.9010564772330447,0.06825213638512158,0.9660902296737393
2,0.6454008433304727,0.9022826525218861,0.0879901481505885,0.9665626738918686
2,0.6434456073773265,0.8889549576981317,0.06276353367550411,0.9663099132446575
2,0.645527326118502,0.9043548466419274,0.07697216301592041,0.9667048001442098
3,0.5629004332377618,0.9836089536210982,0.04689249535104996,0.9393632824428562
2,0.6456547880731625,0.8858609807475533,0.132991281819243,0.9672485042194943
3,0.5609502914159736,0.9831256438634822,0.02849930738243725,0.9384454354522489
3,0.5612120179263452,0.9824676703904117,0.05634955965419451,0.9449678909838543
2,0.6456233045578414,0.8973325171577379,0.1371553702636713,0.9672291183367747
2,0.6450741400912023,0.8702522544586756,0.09356221571825772,0.9674831971619702
2,0.6452347961597192,0.8947310811459065,0.10711493397100365,0.9679687765426761
2,0.6452911186013448,0.8979741637231038,0.10794809403906025,0.967620509838861
2,0.6445037730522604,0.8796101630933901,0.11750025073384449,0.9683270481715682
2,0.6450921828498011,0.8708528512388476,0.14574397284766932,0.9681454604129037
2,0.6452403724431627,0.8860957111330711,0.12555635011436042,0.9680574662651967
2,0.6451187289485387,0.8310082630298842,0.10545826293744749,0.9682226310558807
2,0.6454288875769522,0.8893862633854951,0.13272880891372166,0.9673798968593983
2,0.6437728790745079,0.8809887405032149,0.17198916200477055,0.9684233725560979
2,0.6461455255866946,0.8918414167813307,0.16536107640057923,0.967965181802553
