trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20002_1320_1,16,45834755,timesfm,568,0.00144391086413531,0.037998827141575174,0.0216139770607082,59.68680789768619,75.81027644039897
20002_1320_1,17,192365034,naive,568,0.00022579818745089837,0.015026582693709784,0.008724403426807019,58.47910152656309,122.72009609557695
20002_1320_1,17,192365034,timesfm,568,0.00029551561447019656,0.017190567601745924,0.007462449389684377,91.40166863204172,104.96906910523398
20002_1320_1,18,43968713,naive,568,0.0024935220451311442,0.049935178432955904,0.03647637730267581,79.92392435850554,62.196856661477874
20002_1320_1,18,43968713,timesfm,568,0.0027005167638648416,0.05196649655176729,0.036740282781235215,69.83603864108659,62.64684902464312
20002_1320_1,19,44782577,naive,568,0.007435589880228991,0.08622986652099718,0.06027372525742566,69.488013633511,47.80612605847612
20002_1320_1,19,44782577,timesfm,568,0.007204300764847419,0.08487815245896567,0.05863170903426116,71.18299489108901,46.50376032250406
20002_1320_1,20,44782576,naive,569,0.000939890688683779,0.030657636710675843,0.021178531863518806,58.451200919611615,80.74148937085643
20002_1320_1,20,44782576,timesfm,569,0.00110041346537919,0.0331724805430524,0.02108900611262657,53.714784150695,80.40017947691923
20002_1320_1,21,47568009,naive,568,0.0062960934171273,0.07934792635681981,0.059120071947764814,72.98246431422118,44.34861870328642
20002_1320_1,21,47568009,timesfm,568,0.006243266094780448,0.07901434107034272,0.05714982715279559,67.72422728809467,42.87064967710819
20002_1320_1,22,68455378,naive,568,0.007402146689164782,0.08603572914298327,0.06224385657492028,75.28973915818828,42.493103600915425
20002_1320_1,22,68455378,timesfm,568,0.007630213586942943,0.08735109379362656,0.06472165665231008,75.03233403144215,44.184666771718454
20002_1320_1,23,43968706,naive,568,0.009282195160142363,0.09634414958959554,0.07240402983160506,97.0036810976638,52.63907368595212
20002_1320_1,23,43968706,timesfm,568,0.009473207214947738,0.09733040231576019,0.07125921089252994,78.15326665645506,51.80676906656555
20002_1320_1,24,258781031,naive,568,0.031912121117102676,0.1786396403856173,0.1357688605883749,59.14980277390488,33.684290910301016
20002_1320_1,24,258781031,timesfm,568,0.030366227258702604,0.17425908085004524,0.12973727896304565,56.46291185515696,32.18785388316275
20002_1320_1,25,43968750,naive,570,0.06497332175067708,0.2548986499585219,0.1420980717543627,78.3043516974427,84.79011828163814
20002_1320_1,25,43968750,timesfm,570,0.01861170352217494,0.13642471741651122,0.07928965108820417,85.51149636363317,47.31224576995177
20002_1320_1,26,43768239,naive,569,0.1612994369111106,0.4016210115408687,0.23661050371013856,224.69248339719442,136.0003745570529
20002_1320_1,26,43768239,timesfm,569,0.026260509895138822,0.16205094845491902,0.09459193414469988,86.64820062084614,54.37010729462401
20002_1320_1,27,45833179,naive,564,0.16824980824003063,0.410182652290453,0.2968420671358546,84.35877970416423,43.165693753587284
20002_1320_1,27,45833179,timesfm,564,0.13292075279696533,0.3645829847880525,0.25576554129151163,78.00714659519437,37.19249476543061
20002_1320_1,28,210060582,naive,563,0.008453492854440654,0.09194287821490392,0.07133490695795094,108.9302451676881,53.28320513680245
20002_1320_1,28,210060582,timesfm,563,0.0087853031341131,0.09372994790414162,0.07000479164188414,85.71058156762405,52.289683027306076
20002_1320_1,29,236528712,naive,563,0.0009102113393827175,0.030169708970799132,0.02081054071424327,67.21663075797488,79.12916301944966
20002_1320_1,29,236528712,timesfm,563,0.0009303344109292444,0.030501383754335545,0.01984385149360599,59.70877962770478,75.45346280678781
20002_1320_1,30,44165280,naive,563,0.008980109587796423,0.09476344014331911,0.06913965067257162,85.70585477715788,55.53442988252344
20002_1320_1,30,44165280,timesfm,563,0.008059702846846964,0.08977584779241556,0.06468126561544789,74.59733409154401,51.953360699564
20002_1320_1,31,44165281,naive,563,0.0011140236905358193,0.033376993431641196,0.02348749507400563,60.05080427945474,79.35039372830582
20002_1320_1,31,44165281,timesfm,563,0.0012841312423114122,0.035834776995419024,0.022926818769359814,52.275312174767976,77.45619916274674
20002_1320_1,32,45833381,naive,564,0.0063622261088711485,0.07976356379244315,0.06019703227471798,80.88986644220479,52.58165131332739
20002_1320_1,32,45833381,timesfm,564,0.0050361335090919265,0.07096572066210508,0.05590477771561672,66.51091331265667,48.83239949731236
20002_1320_1,33,45833382,naive,564,0.0017151605412329299,0.04141449675213898,0.02773249316101907,63.96787628389073,62.33832068319561
20002_1320_1,33,45833382,timesfm,564,0.001731558170651495,0.04161199551393198,0.027176514897214378,59.092832835278166,61.08856823213724
20002_1320_1,34,45833383,naive,563,0.00033182787197225463,0.018216143169514632,0.011071933337469085,58.85176497859591,85.94563974253523
20002_1320_1,34,45833383,timesfm,563,0.00038686882172197184,0.01966898120701659,0.010587775130229125,70.79164229304197,82.1873722756405
20002_1320_1,35,47566649,naive,563,0.0008771071846036173,0.029615995418078005,0.01699253902679597,79.95594095128992,99.02728200044876
20002_1320_1,35,47566649,timesfm,563,0.0006395287194388477,0.02528890506603336,0.014224858801714955,69.22782984159359,82.89809437851858
20002_1320_1,36,45833385,naive,563,0.0013810463085464739,0.037162431413276416,0.022895483282720588,62.08991978354095,64.10245717037503
20002_1320_1,36,45833385,timesfm,563,0.0017549692317681419,0.04189235290322259,0.025209226602881562,59.36232172919817,70.58044369079043
20002_1320_1,37,47568140,naive,562,0.0004527414758329046,0.02127772252457731,0.014700455924999831,53.989219295992854,82.13970250156515
20002_1320_1,37,47568140,timesfm,562,0.0005422976633521271,0.023287285444038495,0.015114226441627809,57.218343788300054,84.45167073664162
20002_1320_1,38,285966536,naive,562,8.283148632905548e-05,0.00910118049096135,0.006207861715937663,71.61464872041502,181.28098004603757
20002_1320_1,38,285966536,timesfm,562,8.633581244676537e-05,0.009291706648768319,0.003446559164127212,99.5643145771392,100.64586674918566
20002_1320_1,39,47568141,naive,562,0.0014144307532375372,0.03760891853320881,0.02279912976604419,53.75358649151968,66.6362323582292
20002_1320_1,39,47568141,timesfm,562,0.0018453625900236217,0.0429576837134362,0.02475068811094181,58.17308482503669,72.34015600205707
20002_1320_1,40,47565779,naive,562,0.011202793861894286,0.10584325137624168,0.07116160898393159,59.624760788852115,42.43889406999718
20002_1320_1,40,47565779,timesfm,562,0.012439213506480716,0.11153122211506837,0.07319577590660176,62.05522671369516,43.652017210191836
20002_1320_1,41,48843436,naive,565,0.006134875333817184,0.07832544499597295,0.051701962899218884,87.56767598397983,57.898513725102205
20002_1320_1,41,48843436,timesfm,565,0.004516801409387829,0.06720715296296838,0.04384609674664,69.39019705943095,49.101111290996045
20002_1320_1,42,44783342,naive,564,0.0007410866333518333,0.02722290640897539,0.018030378688250647,60.40124325110677,80.04088710035002
20002_1320_1,42,44783342,timesfm,564,0.0009293902970522087,0.030485903251375193,0.017884772032539978,57.91311678395535,79.39450656157676
20002_1320_1,43,44783343,naive,563,0.00430776267418588,0.06563354838941651,0.04437122359990968,81.38254428080839,56.149329315913036
20002_1320_1,43,44783343,timesfm,563,0.0034959306717319096,0.05912639572755902,0.0404847076209841,66.06702692852782,51.23115830580155
20002_1320_1,44,44783497,naive,563,0.00042832516770649725,0.02069601816066311,0.014785182786167502,55.08332456487209,100.57103537872247
20002_1320_1,44,44783497,timesfm,563,0.0004987609620044666,0.02233295685762337,0.014082428635214661,67.23118627049284,95.79079602692056
20002_1320_1,45,44783496,naive,565,0.007497323577515392,0.08658708666721263,0.05444578801702082,73.47910828629648,47.23292092717586
20002_1320_1,45,44783496,timesfm,565,0.007013923297946462,0.08374916893884059,0.05543394164178125,70.74580949501097,48.090165972607494
20002_1320_1,46,44784627,naive,568,0.0010084313612350525,0.031755808307064905,0.02020671494177241,65.0752366252543,69.08060579234181
20002_1320_1,46,44784627,timesfm,568,0.0011439468298490695,0.03382228303720891,0.020909631236220225,56.95622681700742,71.48366257726144
20002_1320_1,47,47566971,naive,569,0.0003951196553805501,0.01987761694420511,0.012799243277604962,61.00925893430983,109.1763869422907
20002_1320_1,47,47566971,timesfm,569,0.0004447463673273815,0.021089010581992258,0.011817246168284199,79.9090970130453,100.80004046163562
20002_1320_1,48,44784515,naive,569,0.0011633405301350098,0.03410777814714717,0.02270079972402492,62.76162907895816,64.86971242742226
20002_1320_1,48,44784515,timesfm,569,0.0012915718135759727,0.0359384447851597,0.02320131773242861,57.819379911415204,66.29999064072815
20002_1320_1,49,48553964,naive,569,0.0002358842100634643,0.015358522391931598,0.009416210048984219,60.58125876053092,168.61486692218986
20002_1320_1,49,48553964,timesfm,569,0.0002434397875178435,0.015602557082665761,0.005708846497971772,99.14501871884458,102.2275828095573
20002_1320_1,50,44784520,naive,570,0.014201215034275499,0.11916885093964572,0.08025848798845944,76.04664142952137,47.273829365666295
20002_1320_1,50,44784520,timesfm,570,0.014429024571147777,0.12012087483509175,0.08243334743014553,79.12594236084976,48.55486439034008
20002_1320_1,51,44784518,naive,573,0.0067583440944982975,0.0822091484842064,0.056235781684680394,79.44257863888488,52.54246892848774
20002_1320_1,51,44784518,timesfm,573,0.007327373941245013,0.08560008143246718,0.05937782541018168,74.57373936855895,55.47815737938865
20002_1320_1,52,44784505,naive,574,0.0019839595784387843,0.044541661154909616,0.029769283716217208,73.21209337100595,57.06250339472314
20002_1320_1,52,44784505,timesfm,574,0.002123123061953968,0.046077359537564304,0.02998815657186017,65.92295826195186,57.48204432782713
20002_1320_1,53,48843419,naive,573,8.705659799429487e-05,0.009330412530767055,0.004813465111796301,75.92790952420656,160.34664794161077
20002_1320_1,53,48843419,timesfm,573,9.521761952913931e-05,0.009757951605185349,0.0030648304551730526,99.65563532726956,102.09594929690167
20002_1320_1,54,44784517,naive,574,0.001625536425139537,0.040317941727468394,0.02758698392609128,66.51087370951822,62.062945389414736
20002_1320_1,54,44784517,timesfm,574,0.001582115261277516,0.03977581251561702,0.02698758737302145,58.915692004992756,60.714471933982274
20002_1320_1,55,45833721,naive,574,0.0003943866432673765,0.01985917025626641,0.012833757737313985,55.027715059720016,87.68862240803338
20002_1320_1,55,45833721,timesfm,574,0.00048149373187686667,0.021942965430334766,0.013146776375925625,56.75740387269877,89.82737037022123
20002_1320_1,56,47567963,naive,574,6.621356973360174e-05,0.00813717209684063,0.00428221420971482,67.93193803506077,162.9277779346542
20002_1320_1,56,47567963,timesfm,574,6.879716749784532e-05,0.008294405795344554,0.0026718653731976944,99.47038951931899,101.65794303518429
20002_1320_1,57,50308500,naive,574,0.00026318498484320446,0.016222977064743835,0.008143052183341508,69.48838476850497,146.36538912603345
20002_1320_1,57,50308500,timesfm,574,0.0003028803535579653,0.017403458091941534,0.005677340145124782,97.55656595195504,102.04602412372756
20002_1320_1,58,44783366,naive,576,0.006902879841533689,0.08308357142981812,0.05859082884611174,88.4633645503513,56.43366922323976
20002_1320_1,58,44783366,timesfm,576,0.008365307814452319,0.09146205669266529,0.06340803872586144,80.32723481613414,61.07352215392172
20002_1320_1,59,232142333,naive,578,0.0,0.0,0.0,,
20002_1320_1,59,232142333,timesfm,578,0.0,0.0,0.0,,
20002_1320_10,1,232142333,naive,579,0.049672412408884196,0.22287308587822846,0.12408456869868945,52.970504306603814,39.21085928020415
20002_1320_10,1,232142333,timesfm,579,0.045017137942567204,0.21217242502871858,0.12167734031755291,59.98511954149095,38.45017248169287
20002_1320_10,2,56384924,naive,579,0.01461972064572689,0.12091203681076128,0.07578223796934533,70.93734548309459,36.891362679961844
20002_1320_10,2,56384924,timesfm,579,0.01142137737107697,0.10687084434529825,0.06908895895898419,66.50566846217242,33.633024181311384
20002_1320_10,3,56384168,naive,580,0.0011350391954803513,0.03369034276288015,0.022946182022609844,53.61808772108901,54.022803634846895
20002_1320_10,3,56384168,timesfm,580,0.0012291461932568033,0.03505918129758314,0.02322237293280115,51.598395281378316,54.67304720444347
20002_1320_10,4,57477874,naive,581,0.0022412544294519382,0.04734188873980355,0.030763311124055705,70.04047938527316,49.435791366252396
20002_1320_10,4,57477874,timesfm,581,0.0023163071258557205,0.04812802848502856,0.030791193422566452,60.80928456640061,49.480597449915834
20002_1320_10,5,44783864,naive,582,4.968731275726009e-05,0.007048922808292065,0.0038912154154458383,71.68863162852475,181.8196473493152
20002_1320_10,5,44783864,timesfm,582,4.853772974755058e-05,0.0069669024499809514,0.0021935533807435734,99.62686512039409,102.49525136685304
20002_1320_10,6,47566170,naive,582,0.00017018264600295738,0.013045407084600977,0.008124262575160942,63.55558010807052,148.5716620130523
20002_1320_10,6,47566170,timesfm,582,0.00020461281694462435,0.014304293654166373,0.005568394983066602,99.11052342613851,101.83148190073832
20002_1320_10,7,47566143,naive,582,0.004175812494689279,0.06462052688340818,0.043749572089221166,67.34139617623167,49.711512861477864
20002_1320_10,7,47566143,timesfm,582,0.0042378070282479705,0.06509844105850747,0.04293526019568993,59.63872043362611,48.78623121332877
20002_1320_10,8,44783109,naive,582,0.0014069726134576617,0.03750963360868327,0.026110487390802437,71.6054079077092,66.46680257570186
20002_1320_10,8,44783109,timesfm,582,0.0013741148841085152,0.037069055613928384,0.025052785563772332,55.435825585326434,63.77431899740094
20002_1320_10,9,44783108,naive,581,0.008865539843833111,0.09415699572433857,0.06708906748349716,68.28316319351745,42.34509760679682
20002_1320_10,9,44783108,timesfm,581,0.010627473587120571,0.10308963860214358,0.07215952866377305,66.79936852663815,45.54545768995153
20002_1320_10,10,44783077,naive,581,0.009894714947469031,0.0994721817769623,0.06962251501348633,85.21314643450971,47.17470508538358
20002_1320_10,10,44783077,timesfm,581,0.01254466968999246,0.11200298964756458,0.07638404714869312,81.47123921067065,51.75617250783934
20002_1320_10,11,44783078,naive,582,0.019735314479303424,0.14048243477140984,0.09375469472428906,89.14084517946738,43.9644500308804
20002_1320_10,11,44783078,timesfm,582,0.021422024074911842,0.14636264576356853,0.09973170228352085,84.69398040528164,46.76725207663186
20002_1320_10,12,44784529,naive,582,0.002095196064309476,0.04577331170354048,0.03200488201105692,85.97412022925485,58.44147570243702
20002_1320_10,12,44784529,timesfm,582,0.0021940607840567794,0.04684080255564351,0.03302249609289892,77.87189888671911,60.29965685798327
20002_1320_10,13,44784533,naive,582,0.0072574370402290166,0.08519059243971142,0.060234803952039874,68.33941849024168,44.31859499934329
20002_1320_10,13,44784533,timesfm,582,0.007055927761060597,0.0839995700052125,0.060606017594763376,62.77982401014523,44.59172060133235
20002_1320_10,14,44782593,naive,581,0.007613239945272327,0.08725388212149834,0.06276919676885394,95.34520613443637,52.52514991530279
20002_1320_10,14,44782593,timesfm,581,0.007381229817904546,0.08591408393217347,0.061330049498272796,76.17663772510798,51.32087409167171
20002_1320_10,15,43768233,naive,582,0.0020315791284157155,0.04507304214733809,0.028451298408312693,74.3020642074462,59.32771156112118
20002_1320_10,15,43768233,timesfm,582,0.002121305594988202,0.046057633406290016,0.028768555807966667,62.1505926935974,59.98926855676968
20002_1320_10,16,45833402,naive,583,0.010805533956680498,0.10394967030578066,0.0724665447206941,89.23201472133293,49.146182106472565
20002_1320_10,16,45833402,timesfm,583,0.009600738434570886,0.09798335794700488,0.06759138412132226,75.68945402366116,45.83989047164308
20002_1320_10,17,43768235,naive,583,0.0009357096220722862,0.030589371063692798,0.021083268836459328,61.439171847243976,88.79788760671374
20002_1320_10,17,43768235,timesfm,583,0.0009286670955942833,0.03047403969929624,0.0196138106114898,56.393985312751795,82.60886695172131
20002_1320_10,18,43768236,naive,582,0.014122051587755664,0.11883623852914423,0.08510457877152923,95.82987429555904,51.17906758110998
20002_1320_10,18,43768236,timesfm,582,0.013844746030282266,0.11766369886367786,0.0851817647582464,88.39668778330376,51.22548467038456
20002_1320_10,19,45833174,naive,578,0.022993153260927574,0.15163493417061774,0.11438560226745259,94.51287908031742,54.14025623463505
20002_1320_10,19,45833174,timesfm,578,0.022287696607479476,0.14929064474199136,0.1055741071407796,76.40713926136935,49.9696561371431
20002_1320_10,20,260883656,naive,570,0.0006172866469032342,0.024845254011646455,0.019016820626545763,56.28059580245972,81.16693597835793
20002_1320_10,20,260883656,timesfm,570,0.0006476948920134462,0.02544985053027711,0.017795553778731182,47.85051558842304,75.95436706393667
20002_1320_10,21,236338183,naive,567,0.0032276360575266296,0.05681228790962946,0.03973842950043395,88.05220050088141,69.84975124172834
20002_1320_10,21,236338183,timesfm,567,0.0027969477467187564,0.0528861772745843,0.03578984048913563,62.65241304456691,62.90916592765603
20002_1320_10,22,43768555,naive,566,0.016310261487113734,0.12771163411026318,0.09549791804044228,93.99573726179814,47.770331438201104
20002_1320_10,22,43768555,timesfm,566,0.01750364648750927,0.13230134726263854,0.09697869600063394,100.56039711988873,48.51105181615513
20002_1320_10,23,43768238,naive,565,0.0020957625443370955,0.045779499170885384,0.03041382122422214,75.46603789698567,65.88273367878007
20002_1320_10,23,43768238,timesfm,565,0.0020340569995627973,0.04510052105644454,0.030315289330932485,66.10737872124044,65.66929287380492
20002_1320_10,24,43768307,naive,565,0.005779138238305314,0.0760206435009946,0.04713300220004851,82.23851144122331,56.96250718298707
20002_1320_10,24,43768307,timesfm,565,0.005970307826356686,0.0772677670594711,0.04758769243592973,75.7796160048327,57.51202227047265
20002_1320_10,25,44783764,naive,565,0.003579709615857557,0.05983067453955,0.03683098977312149,74.38083450088293,63.1110308695909
20002_1320_10,25,44783764,timesfm,565,0.0039028421867790793,0.06247273154568383,0.03773296325626181,67.55390717596508,64.6565901035044
20002_1320_10,26,43768660,naive,564,0.00472739538837829,0.06875605710319849,0.050020023746125346,71.41020930390009,52.55700811692784
20002_1320_10,26,43768660,timesfm,564,0.004988765480077547,0.07063119339270396,0.05008965089433358,66.19452179523483,52.63016671061648
20002_1320_10,27,44784353,naive,565,0.0005039605917981539,0.02244906661307222,0.015217437666523542,65.01755088550138,100.77577829893616
20002_1320_10,27,44784353,timesfm,565,0.0005028273507507843,0.022423812136895552,0.013022324050760177,70.71852477087688,86.23888398526411
20002_1320_10,28,190561930,naive,564,0.0002447154288252577,0.015643382908605726,0.009463322612272033,61.78224992817083,135.50329807843607
20002_1320_10,28,190561930,timesfm,564,0.00027783653771796483,0.01666842937165841,0.007179941856468997,92.81500468013095,102.80805605224685
20002_1320_10,29,43968715,naive,563,0.004869962774783579,0.06978511857683971,0.05197303027880658,76.25570859310041,52.412412092081475
20002_1320_10,29,43968715,timesfm,563,0.005311636251377471,0.07288097317803509,0.0538660373032543,73.09878931000098,54.32142266403225
20002_1320_10,30,101269104,naive,561,0.007414257661785749,0.0861060837675582,0.062216598781260686,84.91648277617514,51.83682418558485
20002_1320_10,30,101269104,timesfm,561,0.00813995889495931,0.0902217207492703,0.0627685375789715,74.34461327402259,52.296681441985626
20002_1320_10,31,44782718,naive,561,0.0021177312043161064,0.04601881359092286,0.03359017243406299,76.1821472844495,70.50453675191258
20002_1320_10,31,44782718,timesfm,561,0.002204614959240466,0.046953327456533536,0.03307218952544379,63.50509733562728,69.41730967413281
20002_1320_10,32,44783707,naive,561,0.0002088352725269305,0.014451133952978586,0.009201855093876561,51.64759476398568,119.12760824489541
20002_1320_10,32,44783707,timesfm,561,0.00025209712820214476,0.015877566822474556,0.007977533136369327,92.53844323024595,103.27748400020889
20002_1320_10,33,45833656,naive,560,0.00020769517860259447,0.014411633446719163,0.006470124859645564,66.93204616303962,176.42960631558105
20002_1320_10,33,45833656,timesfm,560,0.00021046510506167747,0.01450741551971534,0.0037340123083757656,99.40233867727835,101.82034131260322
20002_1320_10,34,45834651,naive,559,0.006756466412417337,0.08219772753803682,0.0459956083345112,106.91140356818019,135.18217812979788
20002_1320_10,34,45834651,timesfm,559,0.007541280704254359,0.08684054758149766,0.03449688081466926,83.77518287538052,101.38714664443376
20002_1320_10,35,47565871,naive,560,0.06215454302455251,0.24930812867725055,0.19646069002337754,105.674058581524,45.57068690294585
20002_1320_10,35,47565871,timesfm,560,0.0648596617102634,0.25467560093236924,0.20049270263074764,104.26089967498393,46.505945677092114
20002_1320_10,36,44784226,naive,556,0.0014383965948551111,0.03792619931993069,0.022584443772044167,62.64521751671121,99.91323718997941
20002_1320_10,36,44784226,timesfm,556,0.0015366246140696175,0.03919980375039673,0.0200641732191811,56.4554931764057,88.76359843541218
20002_1320_10,37,45833472,naive,556,0.0007844550332563608,0.028008124415182835,0.020920312338740657,56.71049896028264,85.26074919081151
20002_1320_10,37,45833472,timesfm,556,0.0008468981245806943,0.02910151412866166,0.020448849497324447,52.90306478553786,83.33930201431133
20002_1320_10,38,45833801,naive,555,0.0014762851248263302,0.03842245599680388,0.02731235434997592,61.767602680421874,70.52258407944886
20002_1320_10,38,45833801,timesfm,555,0.0016746800418937016,0.04092285476226826,0.02806939719326643,55.71752088817108,72.47732649687605
20002_1320_10,39,44784088,naive,555,0.0020963182201028416,0.04578556781457276,0.03068386280976303,75.07696613079382,85.88549233208558
20002_1320_10,39,44784088,timesfm,555,0.0019259039669554988,0.04388512238738202,0.027111929727336476,58.45079596640296,75.88749327755136
20002_1320_10,40,44784097,naive,556,0.0003205892304513161,0.01790500573726007,0.011467045348090716,63.337221484132534,117.3265117809131
20002_1320_10,40,44784097,timesfm,556,0.0003988390225369859,0.019970954472357746,0.009858069468673616,89.49310736988613,100.86407339846902
20002_1320_10,41,45833802,naive,558,0.002991440039825797,0.05469405854227493,0.04133496249818967,87.8659945420553,62.989323093858964
20002_1320_10,41,45833802,timesfm,558,0.002939943389153776,0.05422124481376074,0.03946456048038027,71.01070275279628,60.139063896929436
20002_1320_10,42,48480947,naive,560,0.0003578571768609286,0.018917113333194593,0.01289640054580689,54.00252220009958,101.59427889528479
20002_1320_10,42,48480947,timesfm,560,0.00039779246428683657,0.01994473525236263,0.012319366076865533,68.91692137571204,97.04856084305807
20002_1320_10,43,44784089,naive,560,0.0024804147401079994,0.04980376230876538,0.037158806956306634,76.82081820985688,60.003322794885314
20002_1320_10,43,44784089,timesfm,560,0.0024961338711723315,0.049961323753202655,0.03707409238964569,69.57704323908604,59.86652735108211
20002_1320_10,44,45833505,naive,558,0.00026844775088108447,0.01638437520569779,0.01215318446948884,50.85020261424239,102.90434598273532
20002_1320_10,44,45833505,timesfm,558,0.0003073170196072493,0.017530459765997278,0.011918968707938531,67.07099729640063,100.92117689469164
20002_1320_10,45,44165028,naive,560,0.000566325489567333,0.023797594197047165,0.017325413882333253,55.787735309984775,77.85017895203401
20002_1320_10,45,44165028,timesfm,560,0.0006415551776457121,0.025328939528644148,0.01735123950693378,54.809803161866895,77.96622405839359
20002_1320_10,46,84185949,naive,560,0.001515426727225229,0.03892848221065431,0.027307958933982135,64.12038954141852,72.33654998165187
20002_1320_10,46,84185949,timesfm,560,0.0018093616935070556,0.04253659240591629,0.02789633737317802,63.07603088766531,73.8951163497174
20002_1320_10,47,45833327,naive,559,3.549019639662865e-05,0.005957364886980539,0.002779070350211547,81.65255427621425,178.13760882935935
20002_1320_10,47,45833327,timesfm,559,3.892809698261219e-05,0.006239238493807734,0.0015954471887792308,99.69848108339092,102.26770517019163
20002_1320_10,48,45833328,naive,558,1.2618804188096254e-05,0.003552295622283744,0.0015094521130839076,85.78997026887849,226.73291787929034
20002_1320_10,48,45833328,timesfm,558,1.322944130155103e-05,0.003637229893964778,0.0006836402868123589,99.91906901959658,102.68875419447288
20002_1320_10,49,45833306,naive,558,0.0,0.0,0.0,,
20002_1320_10,49,45833306,timesfm,558,0.0,0.0,0.0,,
20002_1367_5,1,45833306,naive,547,0.020116279580917745,0.14183187082217363,0.06985416272535948,70.00503469807117,33.23522029071665
20002_1367_5,1,45833306,timesfm,547,0.024052333794648387,0.15508814846611713,0.07204088202990094,68.80174464685408,34.275617812710195
20002_1367_5,2,45833307,naive,532,0.0021723104959686817,0.04660805183622978,0.028964356238966024,60.06805788530865,49.61933169355313
20002_1367_5,2,45833307,timesfm,532,0.0025208560427612313,0.05020812725805685,0.03017594277299853,61.65507307888145,51.694921208182976
20002_1367_5,3,45833308,naive,528,0.00487792777454379,0.06984216330085853,0.04781351608659007,67.85434768612132,43.567459598961726
20002_1367_5,3,45833308,timesfm,528,0.004747280895438492,0.0689005144787649,0.046788459512423615,61.13016821177838,42.63343268488226
20002_1367_5,4,44783564,naive,526,0.004217217207446908,0.06494010476929421,0.044905809141136,75.65709409969479,48.73293925940013
20002_1367_5,4,44783564,timesfm,526,0.004611191921726205,0.06790575764783281,0.04448994505883127,63.30051392117382,48.281632859387905
20002_1367_5,5,48480954,naive,521,0.006993222259073938,0.08362548809468281,0.05418941148444152,80.44427789973231,46.80893164173669
20002_1367_5,5,48480954,timesfm,521,0.008163883332818766,0.09035421037682066,0.057085987649484395,74.99283140600826,49.31100044061088
20002_1367_5,6,128264371,naive,522,0.001202269707408023,0.034673761079640944,0.022716686659906473,59.70560471526141,63.12923494529342
20002_1367_5,6,128264371,timesfm,522,0.0013924460344512206,0.037315493222671206,0.022942664139911664,51.072651334793186,63.75722201229696
20002_1367_5,7,44783263,naive,522,0.002578765294767707,0.050781544824549274,0.03284588067121518,72.86900377419917,55.9160681827447
20002_1367_5,7,44783263,timesfm,522,0.0022272076164018637,0.04719330054575399,0.031485975400180735,59.08158225603963,53.60099687689676
20002_1367_5,8,44784244,naive,523,0.0008124530655240325,0.028503562330418147,0.018003755919528453,60.78237462024839,94.11763120246495
20002_1367_5,8,44784244,timesfm,523,0.0009266518530766698,0.03044095683576109,0.016833308533791863,69.0122577205101,87.99892264603776
20002_1367_5,9,46021755,naive,522,0.0005742830987823627,0.023964204530556876,0.013996355530406238,64.30378429381804,96.35296215331833
20002_1367_5,9,46021755,timesfm,522,0.0006966603877700012,0.02639432491597391,0.013274785546252282,71.33816597939949,91.38556866126844
20002_1367_5,10,43768282,naive,524,0.0018996659240819213,0.04358515715334661,0.028986063660549014,68.92320373312855,70.14717778746781
20002_1367_5,10,43768282,timesfm,524,0.0022638443510549005,0.047579873382081424,0.029622278324710934,59.45041132629421,71.6868371106722
20002_1367_5,11,43768244,naive,526,0.0006250236232504656,0.02500047246054493,0.017578185331908552,58.24474368160758,70.90622452298214
20002_1367_5,11,43768244,timesfm,526,0.0006792477455246455,0.026062381808358296,0.01739785068099849,58.084655932664944,70.17879737363405
20002_1367_5,12,47567660,naive,530,0.0007960822196273868,0.028214929020420852,0.018834417763183703,58.475750174388686,74.5295019483312
20002_1367_5,12,47567660,timesfm,530,0.0008772046335352608,0.029617640580155282,0.01831906833482757,59.01849037423157,72.49021744760091
20002_1367_5,13,45834545,naive,529,0.00015089363933142207,0.012283877210857412,0.006163116556148631,74.2891724160803,152.72849677687964
20002_1367_5,13,45834545,timesfm,529,0.00016979567916475347,0.013030567108332372,0.004081676523781731,99.70215959372037,101.1482281938576
20002_1367_5,14,45833010,naive,528,9.481025668536782e-05,0.009737055853047565,0.006017744298636292,66.06399328048218,161.80281296883933
20002_1367_5,14,45833010,timesfm,528,0.00011350372661786722,0.010653812773738199,0.0038327079993981292,98.4975736784348,103.05239053299809
20002_1367_5,15,43768719,naive,530,0.0005620286110749237,0.02370714261725617,0.01633955443251597,53.40643224476791,66.6272505288276
20002_1367_5,15,43768719,timesfm,530,0.0006616577296564185,0.025722708443249486,0.016520267969737584,50.603674173037064,67.36414003019947
20002_1367_5,16,49417952,naive,531,0.0003013164708501256,0.017358469715102354,0.011684076358930763,48.89679577483593,97.93808994359297
20002_1367_5,16,49417952,timesfm,531,0.00035560711424032686,0.0188575479381686,0.011889327898881466,69.6153640986762,99.65854632912384
20002_1367_5,17,44165200,naive,531,0.0004480041343770173,0.02116610815376831,0.014372112639879777,56.357545044574586,89.91735036454943
20002_1367_5,17,44165200,timesfm,531,0.0005147767558300575,0.02268869224591972,0.013680949837093026,63.69014735846903,85.59317552301131
20002_1367_5,18,43968736,naive,533,0.00101631975968407,0.031879770383176693,0.022141508066783857,63.68778400026306,66.10991939798534
20002_1367_5,18,43968736,timesfm,533,0.001035119837664483,0.03217327831702083,0.021487871677526072,55.592628849609646,64.15829763495611
