algo,variant,group,seed,auc
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 22",0.826942292737225
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 23",0.8255501404492658
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 24",0.8290098020524955
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 25",0.8269229083096002
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 3",0.8289593330678615
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 4",0.8246288384241945
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 5",0.8299616283085661
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 6",0.8315505410903303
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 7",0.82650682077925
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 8",0.8298917017407899
IA2C,RewardMaxMedian,IA2C-RewardMaxMedian,"IA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 9",0.8339298238699316
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 1",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 10",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 11",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 12",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 13",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 14",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 15",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 16",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 17",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 18",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 19",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 2",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 20",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 21",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 22",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 23",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 24",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 25",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 3",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 4",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 5",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 6",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 7",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 8",0.912448441358864
IPPO,DefaultReward,IPPO-DefaultReward,"IPPO-DefaultReward (0.5,0.7,0.5,0.6) - 9",0.912448441358864
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 1",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 10",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 11",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 12",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 13",0.9408381635169277
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 14",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 15",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 16",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 17",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 18",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 19",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 2",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 20",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 21",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 22",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 23",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 24",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 25",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 3",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 4",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 5",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 6",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 7",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 8",0.9537391248360011
IPPO,RewardHard,IPPO-RewardHard,"IPPO-RewardHardMax (0.5,0.7,0.5,0.6) - 9",0.9537391248360011
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 1",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 10",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 11",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 12",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 13",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 14",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 15",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 16",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 17",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 18",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 19",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 2",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 20",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 21",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 22",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 23",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 24",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 25",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 3",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 4",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 5",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 6",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 7",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 8",0.38595265450965444
IPPO,RewardLowerQuantile,IPPO-RewardLowerQuantile,"IPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 9",0.38595265450965444
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 1",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 10",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 11",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 12",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 13",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 14",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 15",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 16",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 17",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 18",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 19",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 2",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 20",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 21",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 22",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 23",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 24",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 25",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 3",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 4",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 5",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 6",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 7",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 8",0.9116325143514825
IPPO,RewardMaxMedian,IPPO-RewardMaxMedian,"IPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 9",0.9116325143514825
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 1",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 10",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 11",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 12",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 13",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 14",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 15",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 16",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 17",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 18",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 19",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 2",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 20",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 21",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 22",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 23",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 24",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 25",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 3",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 4",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 5",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 6",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 7",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 8",0.8420094625811069
ITRPO,DefaultReward,ITRPO-DefaultReward,"ITRPO-DefaultReward (0.5,0.7,0.5,0.6) - 9",0.8420094625811069
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 1",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 10",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 11",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 12",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 13",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 14",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 15",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 16",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 17",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 18",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 19",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 2",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 20",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 21",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 22",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 23",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 24",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 25",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 3",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 4",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 5",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 6",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 7",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 8",0.9320417222447207
ITRPO,RewardHard,ITRPO-RewardHard,"ITRPO-RewardHardMax (0.5,0.7,0.5,0.6) - 9",0.9320417222447207
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 1",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 10",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 11",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 12",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 13",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 14",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 15",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 16",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 17",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 18",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 19",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 2",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 20",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 21",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 22",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 23",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 24",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 25",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 3",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 4",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 5",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 6",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 7",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 8",0.6247968607213576
ITRPO,RewardLowerQuantile,ITRPO-RewardLowerQuantile,"ITRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 9",0.6247968607213576
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 1",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 10",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 11",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 12",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 13",0.7656585229756158
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 14",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 15",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 16",0.8473368338823556
